applied_stress,random_stress,random_stress_std,random_velocity,random_velocity_std,20K_stress,20K_stress_std,20K_velocity,20K_velocity_std,1M_stress,1M_stress_std,1M_velocity,1M_velocity_std
300.0,263.5330602342752,0.5517542449969651,0.03219446397489439,0.02318786734089514,261.6795655712851,0.8397844196433033,0.0408150337659696,0.05369284199278718,263.2888512622174,0.5333003451667354,0.06320946511791206,0.02635148014398812
500.0,436.8264473051625,0.9008577871038335,0.277722539702142,0.2250881256105171,436.724258987674,0.9118577078217643,0.1403178936030722,0.04755263743347175,436.1270289319156,1.032880917732463,0.2174430635854091,0.06371039967882787
600.0,522.917759145907,1.348276767704993,0.3694275620384465,0.1653339386599309,523.4191275751797,1.344342704769811,0.2781141441123045,0.1449654606114366,523.5071165815666,0.9364324475167968,0.3880977767685719,0.05362566814379967
700.0,613.4242988626006,0.7060158902432947,0.4240088904901825,0.2389592930062963,609.9684984231783,1.427385516312323,0.3515211710796367,0.2417337491251056,611.7586670346047,1.464840358570977,0.4592102598653575,0.07878872269717602
800.0,697.6901405271537,1.644963514166469,0.510365848828461,0.3798728038599382,695.8875239777935,1.027842340817624,0.7472942002470749,0.2109557517735429,697.5959475690403,1.70502157910098,0.6704056214002592,0.2686932236030688
900.0,783.1441467926998,1.036735455181824,1.409195606765842,0.5310996516862138,781.7191054619421,1.946499265390588,1.52374799410007,0.4363062481468565,783.9672287933884,1.363016100557442,1.410842576065762,0.2947586982673776
1000.0,866.2936049128596,2.169315177770316,2.738912492478262,0.6571908151796122,865.3217084364803,2.755226567307988,2.78813879378918,0.3559175247791467,867.123838558964,2.048991835569017,2.638671051595996,0.4304621169522556
1200.0,1046.259578936317,2.955491969774203,5.542246340875278,0.1517730919019885,1043.659698057201,2.273526978607701,5.608242167613345,0.05434188970502218,1043.154936313569,2.316333589292931,5.472770101714335,0.1219672188046756
1500.0,1308.171747531781,1.146323293915154,7.503902689391671,0.1947600820992865,1306.786295664456,1.268428940489062,7.607152969737207,0.1508101570045374,1307.479952894518,1.150260872795716,7.528224011175899,0.05014918133127239
